Date,Open,High,Low,Close,Adj Close,Volume
11/9/1998,113.9375,114.25,112.5,113.3125,79.433586,6188700
11/10/1998,113,113.9375,112.25,113,79.214516,14015200
11/11/1998,113.8125,114,111.890602,112.25,78.688759,10922400
11/12/1998,112.3125,113.125,111.6875,112.125,78.601128,5457400
11/13/1998,112.218697,113.218697,112.125,113.218697,79.367828,5524600
11/16/1998,114.218697,114.359299,112.890602,114.0625,79.959351,6023700
11/17/1998,113.656197,115.625,113,114.0625,79.959351,9058900
11/18/1998,114.3125,115,113.5,114.75,80.441277,4567700
11/19/1998,115.281197,115.906197,114.625,115.75,81.142296,5249300
11/20/1998,116.359299,116.75,115.843697,116.625,81.755699,5562000
11/23/1998,117.468697,119.625,117.156197,119.375,83.683441,7151300
11/24/1998,119,119.656197,118.453102,118.625,83.157707,5323700
11/25/1998,118.9375,119.1875,118.218697,118.625,83.157707,4393500
11/27/1998,119.468697,119.718697,119.015602,119.5,83.771133,4557900
11/30/1998,119.015602,119.375,116.125,116.125,81.405182,8705400
12/1/1998,116.125,118.031197,115.218697,117.625,82.456711,8950600
12/2/1998,117.218697,117.906197,116,117.281197,82.215729,7495500
12/3/1998,117.25,118.3125,115.093697,115.343697,80.857452,12145300
12/4/1998,116.625,118.5,116.5,118.375,82.982445,10339500
12/7/1998,118.0625,119.468697,118,118.9375,83.376755,4290000
12/8/1998,118.531197,119.75,117.5,118.406197,83.004311,10102600
12/9/1998,118.6875,118.968697,117.875,118.625,83.157707,5327900
12/10/1998,118.843697,118.843697,116.718697,116.890602,81.941872,5966600
12/11/1998,116.4375,117.343697,115.5625,117.125,82.106186,8198200
12/14/1998,116.156197,116.406197,113.75,113.75,79.740288,9521400
12/15/1998,114.6875,116.75,114.531197,116.6875,81.7995,9631500
12/16/1998,117.125,117.125,115.75,116.531197,81.689919,7260000
12/17/1998,117.218697,118.593697,117.031197,118.390602,82.993378,6914700
12/18/1998,118.3125,119.125,117.875,118.5,83.346039,4802400
12/21/1998,119.25,121.343697,119,120.156197,84.510895,8580700
12/22/1998,120.406197,121.218697,119.1875,120.6875,84.884628,5461100
12/23/1998,121.1875,123.218697,120.8125,123.218697,86.664932,7791000
12/24/1998,123.156197,123.25,122.5,122.6875,86.291306,1507100
12/28/1998,123.25,123.3125,122,122.375,86.071503,4203600
12/29/1998,122.718697,124.484299,122.125,124.3125,87.434227,3935800
12/30/1998,123.9375,124.75,123.031197,123.3125,86.730896,6810700
12/31/1998,123.3125,123.9375,122.468697,123.3125,86.730896,6790500
1/4/1999,123.375,125.218697,121.718697,123.031197,86.533051,9450400
1/5/1999,122.9375,124.875,122.9375,124.4375,87.522133,8031000
1/6/1999,125.8125,127.75,125.75,127.4375,89.632164,7737700
1/7/1999,126.375,127.218697,125.781197,126.8125,89.192596,5504900
1/8/1999,128.1875,128.5,125.968697,127.75,89.851959,6224400
1/11/1999,127.6875,127.6875,125.218697,126.531197,88.994713,7578300
1/12/1999,126.218697,126.218697,123.75,124.25,87.390274,7768800
1/13/1999,120.406197,125.125,120.375,123.375,86.774864,10810600
1/14/1999,123.625,123.906197,120.906197,121.218697,85.258232,11400700
1/15/1999,122.375,124.781197,122.0625,124.375,87.47818,7817700
1/19/1999,125.296799,125.625,123.5,125.1875,88.049637,6535100
1/20/1999,126.093697,127.9375,125.031197,126.1875,88.752968,6534400
1/21/1999,125.578102,125.843697,122.593697,122.843697,86.401161,6937500
1/22/1999,122.125,123.843697,121.781197,122.5625,86.203392,7522300
1/25/1999,123.281197,124,121.906197,123.8125,87.08255,5700300
1/26/1999,124.125,126.0625,123.625,126.0625,88.6651,6047000
1/27/1999,126.375,126.625,124.156197,124.593697,87.632027,7399400
1/28/1999,125.25,126.968697,125.1875,126.6875,89.104668,5961700
1/29/1999,127.343697,128.296799,125.406197,127.656197,89.786026,6456800
2/1/1999,128.6875,128.6875,126.906197,126.906197,89.258476,9426800
2/2/1999,127.078102,127.218697,124.765602,126.125,88.709045,9194500
2/3/1999,125.6875,127.9375,125.656197,127.406197,89.610153,10290700
2/4/1999,127.375,127.5,124.781197,125.5,88.269424,7761100
2/5/1999,125.656197,125.656197,123.218697,124.0625,87.2584,7516100
2/8/1999,125.093697,125.093697,123.343697,124.3125,87.434227,8528400
2/9/1999,124.375,124.5,121.515602,121.531197,85.478043,8985700
2/10/1999,122.125,123,121.328102,122.3125,86.027542,6936700
2/11/1999,123.0625,126.093697,122.5,125.125,88.005722,9181800
2/12/1999,124.8125,125.5,122.625,123.625,86.950684,10676600
2/16/1999,124.75,125.625,122.875,122.875,86.423172,6915500
2/17/1999,123.1875,125.359299,122.25,122.75,86.335236,7858100
2/18/1999,123.1875,124.375,122.218697,123.718697,87.016571,9048900
2/19/1999,124,125.75,123.375,124.25,87.390274,5312200
2/22/1999,124.4375,127.718697,124.281197,127.5625,89.7201,10695800
2/23/1999,127.593697,128.5,126.593697,127.5,89.67614,7770700
2/24/1999,127.843697,128.843704,125,125.25,88.093582,7271000
2/25/1999,124.531197,125.281197,122.6875,124.0625,87.2584,11633000
2/26/1999,124.75,124.843697,122.8125,123.5625,86.9067,9621300
3/1/1999,123.656197,124.3125,122.375,123.906197,87.148491,7607200
3/2/1999,124.5,125.3125,122.3125,122.8125,86.379204,9651500
3/3/1999,123.093697,123.5625,121.781197,123.468697,86.840744,7881400
3/4/1999,124.0625,125.484299,123.265602,125.031197,87.939728,8256400
3/5/1999,127.5,128.125,126.5625,127.546799,89.709038,10703100
3/8/1999,128.281204,128.796799,127.25,128.375,90.29155,4802200
3/9/1999,128.125,129.9375,127.75,128.0625,90.071762,7893400
3/10/1999,128.468704,129.25,127.781197,129.1875,90.863029,3950000
3/11/1999,129.6875,131.1875,128.875,130.625,91.874084,6583700
3/12/1999,131,131.031204,129.218704,129.375,90.994904,5286500
3/15/1999,129.9375,131.25,129.5,131.218704,92.291672,5394400
3/16/1999,131.125,131.656204,130.468704,130.718704,91.939995,4547500
3/17/1999,130.6875,130.9375,129.625,130.156204,91.544334,4524100
3/18/1999,129.781204,132.375,129.75,132.25,93.017014,3506300
3/19/1999,132.3125,132.625,129.6875,129.6875,91.435921,5526700
3/22/1999,130.0625,130.593704,129.421799,129.9375,91.612206,4603800
3/23/1999,129.3125,129.531204,125.703102,126.1875,88.968254,9713800
3/24/1999,126.843697,127.171799,125.625,126.906197,89.475021,6280900
3/25/1999,128.0625,129.5,127.75,129.5,91.303757,6639600
3/26/1999,128.625,129.125,127.718697,128.5625,90.642723,6159700
3/29/1999,129.156204,131.4375,129.156204,131.156204,92.47142,5863900
3/30/1999,129.9375,131.218704,129.5625,130.468704,91.986702,5401400
3/31/1999,131.156204,131.609299,128.3125,128.375,90.510559,7413600
4/1/1999,129.6875,129.6875,128.125,129.343704,91.193565,7683600
4/5/1999,130.9375,132.593704,130.25,132.406204,93.352737,5791100
4/6/1999,132.1875,132.984299,131.156204,132.093704,93.132439,5381300
4/7/1999,132.6875,133.375,131.375,133.156204,93.881554,6248600
4/8/1999,133.1875,134.9375,132.281204,134.843704,95.071304,5909100
4/9/1999,134.4375,135.5,133.593704,134.875,95.093361,4365800
4/12/1999,133.468704,136.406204,133.218704,136.3125,96.106857,8213200
4/13/1999,136.25,136.468704,134.5,135.4375,95.489922,10071400
4/14/1999,136.0625,136.0625,132.6875,133.156204,93.881554,11551700
4/15/1999,133.4375,133.5625,131,132.656204,93.529022,11150000
4/16/1999,132.906204,132.906204,131.1875,131.531204,92.735825,6476200
4/19/1999,132.6875,134.531204,128.375,129.5,91.303757,12487200
4/20/1999,129.8125,131.1875,129,131.125,92.44944,9049600
4/21/1999,131.0625,135.625,130.406204,134.875,95.093361,5772200
4/22/1999,135.125,136.375,134.390594,136.156204,95.996666,6897400
4/23/1999,135.875,136.75,135,135.8125,95.754356,4593100
4/26/1999,136.5,136.8125,135.468704,136.593704,96.305191,3606500
4/27/1999,137.125,137.5,135.843704,137.25,96.767914,5147200
4/28/1999,136.4375,137.25,135,135.375,95.445885,5544300
4/29/1999,135.5625,136.0625,133.8125,134.343704,94.718781,9824300
4/30/1999,135.093704,135.625,131.5,133.25,93.947701,10991900
5/3/1999,133.4375,135.843704,133.093704,135.6875,95.666222,10709700
5/4/1999,135.125,135.8125,133.125,133.75,94.300186,10509300
5/5/1999,133.9375,135.0625,131.843704,134.8125,95.049301,10032300
5/6/1999,134.4375,135.125,132.375,133.984299,94.465385,13507200
5/7/1999,134.5,135.125,133.4375,135,95.181488,8680700
5/10/1999,134.843704,135.718704,133.531204,134.328094,94.707779,5580100
5/11/1999,135.3125,136.875,134.718704,135.6875,95.666222,7000600
5/12/1999,135.75,137.218704,131.5,136.75,96.415344,13865800
5/13/1999,137.25,138,136.8125,137.343704,96.833969,4485700
5/14/1999,134.5625,135.875,133.5,133.781204,94.322189,8370100
5/17/1999,133.625,134.484299,132.375,134.1875,94.608665,6268100
5/18/1999,134.531204,134.984299,132.625,133.9375,94.432388,8218600
5/19/1999,134.468704,135,133.25,134.906204,95.115364,5052400
5/20/1999,135.125,135.593704,134.0625,134.093704,94.542519,4670400
5/21/1999,134.125,134.6875,132.593704,133.343704,94.013733,6418200
5/24/1999,133.843704,133.843704,130.390594,131.125,92.44944,7952000
5/25/1999,131.375,132.343704,128.4375,129,90.951195,15406400
5/26/1999,129.3125,131,128.093704,130.4375,91.964737,12575900
5/27/1999,129.843704,130.281204,128,128.5625,90.642723,14515400
5/28/1999,129,130.75,128.593704,130.203094,91.799454,8748000
6/1/1999,130.125,130.156204,128.375,129.75,91.480003,6705300
6/2/1999,129.75,130.1875,128.015594,129.875,91.568108,6981900
6/3/1999,130.6875,130.875,129.781204,130.593704,92.074829,6076600
6/4/1999,131.468704,133.359299,130.9375,133.218704,93.925606,9787200
6/7/1999,133.4375,134.1875,132.906204,133.5625,94.167999,5299100
6/8/1999,133.375,133.796799,131.593704,132.25,93.242638,4895700
6/9/1999,132.406204,133.093704,131.8125,132.125,93.154495,7409700
6/10/1999,131.4375,131.468704,129.593704,130.906204,92.295181,7040700
6/11/1999,131.218704,132.218704,129.093704,129.8125,91.524055,12824800
6/14/1999,130.6875,130.75,129.546799,129.9375,91.612206,6823500
6/15/1999,130.468704,131.656204,130.078094,130.8125,92.229141,5700900
6/16/1999,132.375,133.875,132.375,133.3125,93.99173,7865800
6/17/1999,132.875,135.5625,132.625,134.5625,94.873062,8162800
6/18/1999,134.0625,134.6875,133.375,134.3125,94.982635,2875100
6/21/1999,134.468704,135.25,133.656204,134.625,95.203659,4646400
6/22/1999,134,135.1875,133.5,133.6875,94.540665,5862400
6/23/1999,133,133.625,132.125,133.031204,94.076508,9629200
6/24/1999,132.875,132.9375,130.656204,132.031204,93.369423,9176900
6/25/1999,132.593704,133.015594,131.25,131.703094,93.137344,4087000
6/28/1999,132.6875,133.625,132.5,133.3125,94.275482,5028900
6/29/1999,133,135.1875,132.781204,134.5625,95.159462,6956200
6/30/1999,134.625,137.5,133.843704,137,96.883217,16856100
7/1/1999,137,138.5,136.0625,138.031204,97.612411,9939500
7/2/1999,138.125,139.5,137.906204,139.406204,98.584785,3772800
7/6/1999,139.25,140.75,138.593704,139.375,98.562767,11221100
7/7/1999,139.0625,139.718704,138.515594,139.5625,98.695335,3230700
7/8/1999,139.0625,140.625,138.75,139.671799,98.772667,7101500
7/9/1999,140,140.593704,139.5625,140.5,99.358307,2976800
7/12/1999,140.9375,140.9375,139.5,139.875,98.916298,4436300
7/13/1999,139.375,139.921799,138.656204,139.375,98.562767,6477600
7/14/1999,140,140.218704,138.75,140.156204,99.115242,4382500
7/15/1999,140.781204,141.375,140.3125,141.046799,99.744972,3348600
7/16/1999,141.25,142.156204,140.75,141.8125,100.286476,2281500
7/19/1999,142.1875,142.25,140.5625,140.875,99.623528,4287000
7/20/1999,140.125,140.406204,137.531204,137.984299,97.579262,7060100
7/21/1999,138.093704,138.906204,137.3125,137.828094,97.468788,4793700
7/22/1999,137.4375,138,135.468704,136.015594,96.187027,7804100
7/23/1999,136.656204,137,135.125,135.75,95.999199,4603000
7/26/1999,134.875,136.125,134.625,134.75,95.292068,4333400
7/27/1999,136,137.203094,135.375,135.875,96.087616,5908500
7/28/1999,136.25,137.3125,135.593704,136.3125,96.396996,3955500
7/29/1999,134.9375,135.25,133.3125,134.406204,95.048943,7760600
7/30/1999,134.8125,135.343704,132.5625,132.75,93.877693,5994300
8/2/1999,132.75,134.75,132.5,133.0625,94.098686,6065500
8/3/1999,133.718704,133.843704,131.375,132.4375,93.656677,5445400
8/4/1999,132.718704,133.875,130.4375,130.625,92.374947,6497900
8/5/1999,130.875,131.9375,128.843704,131.8125,93.214691,10322000
8/6/1999,131.218704,132,129.5,130.375,92.198135,7537700
8/9/1999,130.593704,131.796799,129.75,130.093704,91.999199,5565900
8/10/1999,129.875,130.156204,127,128.656204,90.982651,9793300
8/11/1999,129.6875,130.531204,128.625,130.218704,92.087631,8003400
8/12/1999,130.6875,131.8125,129.906204,130.140594,92.032379,7036800
8/13/1999,131.625,133.25,131.125,133.156204,94.164963,5857700
8/16/1999,133.125,133.968704,132.25,133.75,94.584869,3927000
8/17/1999,134.4375,134.843704,133.125,134.625,95.203659,4808000
8/18/1999,134.203094,134.375,133.25,133.656204,94.518539,4355500
8/19/1999,132.375,133.234299,131.6875,132.5625,93.745102,6448100
8/20/1999,133.0625,134.125,132.6875,133.906204,94.695313,3663700
8/23/1999,134.8125,136.546799,134.656204,136.468704,96.50753,5637800
8/24/1999,136.0625,137.968704,135.375,136.968704,96.861046,9279500
8/25/1999,137.1875,138.781204,136.156204,138.375,97.85556,6005300
8/26/1999,138.281204,138.421799,136.5,136.718704,96.684288,4322300
8/27/1999,136.875,137.0625,135.0625,135.0625,95.513023,6247400
8/30/1999,135.343704,135.5,132,132.5625,93.745102,4652000
8/31/1999,132.9375,133.75,130.875,132.0625,93.391518,11453700
9/1/1999,132.9375,133.734299,132.3125,133.6875,94.540665,6863900
9/2/1999,132.125,132.671799,130.656204,132.109299,93.424599,10896300
9/3/1999,134.875,136.5,134.6875,135.968704,96.153877,9160800
9/7/1999,136.0625,136.625,135.218704,135.468704,95.800301,4560800
9/8/1999,134.843704,136.0625,134.031204,134.8125,95.336235,6159600
9/9/1999,134.75,135.25,133.6875,134.75,95.292068,6177800
9/10/1999,136.25,136.359299,134.9375,135.875,96.087616,2934500
9/13/1999,135.125,135.468704,134.5,134.953094,95.435677,2320500
9/14/1999,134.0625,134.5625,133.375,134.0625,94.805908,3736000
9/15/1999,135.4375,135.4375,131.875,131.9375,93.303101,6984500
9/16/1999,132.5,132.8125,130.3125,132.453094,93.667747,15377600
9/17/1999,132.625,133.9375,132.156204,133.75,94.851273,8542300
9/20/1999,133.9375,134,133.093704,133.5625,94.7183,2803900
9/21/1999,132.25,132.468704,130.156204,130.75,92.723793,9335200
9/22/1999,131.25,131.843704,129.75,130.609299,92.624023,13009100
9/23/1999,131.8125,131.8125,127.625,127.875,90.684906,12204100
9/24/1999,127.75,128.375,126.3125,127.75,90.59623,13792900
9/27/1999,128.75,129.75,128.281204,128.593704,91.19458,6970300
9/28/1999,127.9375,128.8125,125.5625,128.343704,91.017273,11063400
9/29/1999,128.4375,129.125,126.75,126.8125,89.931404,7580300
9/30/1999,127.4375,129.4375,126.968697,128.75,91.305435,7498900
10/1/1999,127.9375,128.5625,126.625,128.468704,91.105957,11127100
10/4/1999,129.1875,130.875,128.75,130.75,92.723793,6341600
10/5/1999,130.718704,131.968704,128.6875,130.625,92.635132,11976000
10/6/1999,130.75,132.8125,130.6875,132.625,94.053452,10308200
10/7/1999,132.859299,133,131.5,131.875,93.521561,6535600
10/8/1999,131.75,133.875,131.234299,133.875,94.939896,9674300
10/11/1999,133.593704,134.125,133.3125,133.656204,94.784691,4282000
10/12/1999,133.125,133.3125,131.1875,131.593704,93.322075,8686100
10/13/1999,130.6875,131.3125,128.1875,128.1875,90.906532,10469300
10/14/1999,128.484299,129.1875,126.75,128.156204,90.884331,10562200
10/15/1999,126,126.75,124.5,124.875,88.557411,14238700
10/18/1999,124.9375,125.9375,123.4375,125.781197,89.200035,9758800
10/19/1999,127.1875,128.25,125.9375,127,90.064369,14392900
10/20/1999,127.75,129.468704,127.125,128.25,90.950851,9759400
10/21/1999,127.218697,129,126.625,129,91.482704,9105400
10/22/1999,129.75,131.218704,129.5625,130.093704,92.258316,8309600
10/25/1999,129.3125,130.468704,128.75,129.4375,91.792976,8114300
10/26/1999,130.1875,130.6875,127.8125,127.8125,90.640572,6256300
10/27/1999,128.375,130.3125,128.25,130.125,92.28051,5433300
10/28/1999,132.4375,134.859299,132.1875,134.5625,95.427422,10509700
10/29/1999,135.843704,137.6875,135.718704,137,97.156082,10988600
11/1/1999,136.5,137,135.5625,135.5625,96.136627,4006500
11/2/1999,135.968704,137.25,134.593704,134.593704,95.449608,6516900
11/3/1999,136,136.375,135.125,135.5,96.092323,7222300
11/4/1999,136.75,137.359299,135.765594,136.531204,96.823631,7907500
11/5/1999,138.625,139.109299,136.781204,137.875,97.776588,7431500
11/8/1999,137,138.375,136.75,138,97.86525,4649200
11/9/1999,138.5,138.6875,136.281204,136.703094,96.945518,4533700
11/10/1999,136.25,138.390594,136.078094,137.718704,97.665718,6405600
11/11/1999,138.1875,138.5,137.468704,138.5,98.21981,4794100
11/12/1999,139.25,139.984299,137.125,139.75,99.106239,11802900
11/15/1999,139.843704,140.25,139.406204,140.078094,99.338905,2187500
11/16/1999,140.5625,143,140.093704,141.25,100.170029,7544800
11/17/1999,142.25,142.9375,141.3125,141.625,100.435974,9459000
11/18/1999,142.4375,143,141.625,142.625,101.145142,4491000
11/19/1999,142.406204,142.968704,142,142.5,101.056458,4832100
11/22/1999,142.4375,143,141.5,142.468704,101.034271,4155400
11/23/1999,142.843704,142.843704,140.375,141.218704,100.147797,5918000
11/24/1999,140.75,142.4375,140,141.968704,100.67971,4459700
11/26/1999,142.468704,142.875,141.25,141.4375,100.302971,1693900
11/29/1999,140.875,141.921799,140.4375,140.9375,99.948418,7348600
11/30/1999,140.75,142.3125,139,139.281204,98.773781,7682000
12/1/1999,139.3125,140.5,139,140.406204,99.571609,6980200
12/2/1999,140.625,141.375,140.375,141.25,100.170029,6698300
12/3/1999,143.031204,145.343704,143.031204,143.843704,102.00943,10045400
12/6/1999,143.531204,143.718704,142.25,142.781204,101.255905,3138900
12/7/1999,143.281204,143.3125,141.375,141.625,100.435974,10714200
12/8/1999,141.343704,142.0625,140.5,140.718704,99.793251,4611400
12/9/1999,141.8125,142.218704,139.375,141.406204,100.280815,6474700
12/10/1999,142.281204,142.8125,140.875,141.875,100.613281,5127300
12/13/1999,141.4375,142.718704,141.281204,142.125,100.790535,4210800
12/14/1999,141.625,142.484299,140.625,140.75,99.815445,5739000
12/15/1999,140.375,142.203094,140.031204,141.5,100.347343,6879100
12/16/1999,142.1875,142.656204,141.156204,142.125,100.790535,5854900
12/17/1999,143,143.3125,142.0625,142.6875,101.437836,4775400
12/20/1999,142.5625,143.1875,141.093704,141.656204,100.704674,4608700
12/21/1999,141.593704,144.0625,141.343704,143.8125,102.237602,7981300
12/22/1999,143.625,144.1875,142.968704,144.1875,102.504204,5377500
12/23/1999,145.015594,146.484299,145,146.484299,104.137024,5721700
12/27/1999,146.5,146.781204,145.0625,146.281204,103.992661,2691000
12/28/1999,145.875,146.5,145.484299,146.1875,103.926003,4084500
12/29/1999,146.3125,146.8125,145.3125,146.8125,104.370338,3001000
12/30/1999,147.125,147.5625,146.1875,146.640594,104.248123,3641300
12/31/1999,146.843704,147.5,146.25,146.875,104.414749,3172700
1/3/2000,148.25,148.25,143.875,145.4375,103.392883,8164300
1/4/2000,143.531204,144.0625,139.640594,139.75,99.34951,8089800
1/5/2000,139.9375,141.531204,137.25,140,99.527252,12177900
1/6/2000,139.625,141.5,137.75,137.75,97.927696,6227200
1/7/2000,140.3125,145.75,140.0625,145.75,103.615013,8066500
1/10/2000,146.25,146.906204,145.031204,146.25,103.970444,5741700
1/11/2000,145.8125,146.093704,143.5,144.5,102.726341,7503700
1/12/2000,144.593704,144.593704,142.875,143.0625,101.704399,6907700
1/13/2000,144.468704,145.75,143.281204,145,103.081795,5158300
1/14/2000,146.531204,147.468704,145.968704,146.968704,104.481392,7437300
1/18/2000,145.343704,146.625,145.1875,145.8125,103.659462,6488500
1/19/2000,145.3125,147,145,147,104.503616,6157900
1/20/2000,146.968704,146.968704,143.8125,144.75,102.904053,5800100
1/21/2000,145.5,145.5,144.0625,144.4375,102.681854,6244800
1/24/2000,145.656204,145.843704,139.406204,140.343704,99.771606,7896900
1/25/2000,140.515594,141.9375,139,141.9375,100.904633,9942500
1/26/2000,141,141.546799,140.093704,140.8125,100.104897,5158100
1/27/2000,141.843704,142.218704,138.125,140.25,99.704979,10922700
1/28/2000,139.4375,140.0625,135.531204,135.875,96.594749,11916200
1/31/2000,135.8125,139.671799,135,139.5625,99.216225,10768700
2/1/2000,139.75,141.6875,138.531204,140.9375,100.193779,8419900
2/2/2000,141.281204,142.25,140.375,141.0625,100.282616,6205900
2/3/2000,140.875,143.25,140,143.1875,101.793304,7997500
2/4/2000,143.1875,144,142.125,142.593704,101.37114,4925400
2/7/2000,142.5625,142.781204,141.4375,142.375,101.215675,5845800
2/8/2000,143.968704,144.5625,143.625,144.3125,102.593048,4936400
2/9/2000,144.468704,144.468704,141.265594,141.281204,100.438103,8511500
2/10/2000,141.625,142.5625,140.875,141.5625,100.638069,6690600
2/11/2000,141.843704,141.9375,138.031204,138.6875,98.594223,9849800
2/14/2000,139.781204,139.781204,138.3125,139.5,99.171799,8528800
2/15/2000,139.25,141.218704,137.796799,141.078094,100.293686,11078300
2/16/2000,140.375,140.9375,138.796799,139,98.81633,8845400
2/17/2000,140.4375,140.4375,138.218704,138.281204,98.305359,7584200
2/18/2000,138.875,138.875,134.625,135.3125,96.19487,9409200
2/22/2000,135.1875,136.343704,133.531204,134.968704,95.950455,16415400
2/23/2000,135.625,137.468704,134.5,136.5625,97.083511,12119000
2/24/2000,136.6875,137.031204,133.093704,133.8125,95.128517,17375000
2/25/2000,135.1875,136.718704,133.125,133.328094,94.78418,10559900
2/28/2000,133.375,136.6875,132.718704,136.125,96.772476,13397800
2/29/2000,136.0625,137.4375,135.75,137.4375,97.705559,8242500
3/1/2000,137.625,139,137.218704,138.4375,98.416428,6868000
3/2/2000,138.6875,139.125,137.343704,138.531204,98.483078,7600200
3/3/2000,140.4375,141.718704,139.718704,141.125,100.327003,12770300
3/6/2000,140.8125,141.343704,138.75,139.75,99.34951,11967100
3/7/2000,140,140.156204,135.218704,137.046799,97.427826,20062000
3/8/2000,136.468704,137.843704,135.031204,136.875,97.305702,11808500
3/9/2000,137.25,140.875,136.125,140.875,100.149307,5500900
3/10/2000,140.1875,142,139.531204,140.125,99.616158,7924600
3/13/2000,136.6875,140.468704,135.6875,138.593704,98.527473,10540500
3/14/2000,139.281204,140.093704,136.156204,136.625,97.127937,8263900
3/15/2000,136.875,140.4375,136.0625,139.8125,99.393959,10300800
3/16/2000,141.625,146.843704,140.875,146.343704,104.037064,25601400
3/17/2000,145.8125,148,145.4375,146.9375,104.724709,10272900
3/20/2000,146.875,147.343704,144.781204,146.1875,104.190132,12502300
3/21/2000,145.531204,149.75,144.5,149.1875,106.328278,13612600
3/22/2000,149.5625,150.843704,148.6875,150.093704,106.974174,8260000
3/23/2000,149.156204,153.468704,149.156204,152.656204,108.800476,11654500
3/24/2000,152.875,155.75,151.718704,153.5625,109.446457,11462900
3/27/2000,153.375,153.781204,151.8125,151.9375,108.288254,8798600
3/28/2000,151.25,152.984299,150.593704,151.0625,107.664673,6334400
3/29/2000,151.5625,152.484299,149.656204,151.218704,107.77594,6747500
3/30/2000,150.156204,151.921799,147.125,148.6875,105.971939,9491900
3/31/2000,149.625,152.3125,148.4375,150.375,107.17466,9249100
4/3/2000,150.125,151.25,148.6875,151.25,107.798264,8508200
4/4/2000,151.75,153,141.390594,150.125,106.996429,19585500
4/5/2000,147.875,150.8125,147.625,149.1875,106.328278,8387200
4/6/2000,150.25,151.6875,149,150.484299,107.252571,6378500
4/7/2000,151.5625,152.125,150.5,151.4375,107.931931,6023600
4/10/2000,151.75,153.109299,150.3125,150.843704,107.508675,9624200
4/11/2000,150,151.625,148.375,150.406204,107.196861,9006400
4/12/2000,150.375,151.156204,146.156204,146.281204,104.256981,10779200
4/13/2000,147.468704,148.156204,143.781204,144.25,102.809242,12225800
4/14/2000,142.625,142.8125,133.5,136,96.929359,29604000
4/17/2000,135.1875,140.75,134.6875,140.75,100.314743,23918200
4/18/2000,140.5625,144.468704,139.781204,144.468704,102.965111,11069200
4/19/2000,144.5,145.125,142.531204,143.125,102.007462,6553700
4/20/2000,143.5625,143.9375,142.375,143.8125,102.497429,8537600
4/24/2000,141.5,143.3125,140.5,142.25,101.383842,12893100
4/25/2000,144.625,148.156204,144.4375,148.156204,105.593239,14102000
4/26/2000,147.968704,148.75,146,146.484299,104.401688,7711100
4/27/2000,143,147.343704,143,146,104.056549,15595300
4/28/2000,147,147.859299,145.0625,145.093704,103.410583,8743400
5/1/2000,146.5625,148.484299,145.843704,147.0625,104.813759,7328300
5/2/2000,145.5,147.125,144.125,144.125,102.720177,9411900
5/3/2000,144,144,139.781204,140.75,100.314743,12630700
5/4/2000,142,142.359299,140.75,141.8125,101.072029,5963600
5/5/2000,141.0625,144,140.9375,143.531204,102.296959,7862400
5/8/2000,142.75,143.375,141.843704,142.453094,101.528549,5064100
5/9/2000,143.0625,143.406204,140.265594,141.3125,100.715668,5620300
5/10/2000,140.5,140.968704,137.75,138.125,98.443901,10293900
5/11/2000,140.125,141.5,139.125,141.281204,100.693367,7091100
5/12/2000,141.8125,143.468704,141.625,142.8125,101.784706,5960800
5/15/2000,142.75,145.609299,142,145.281204,103.54425,4441300
5/16/2000,146.5625,147.718704,145.3125,146.6875,104.546516,8192200
5/17/2000,145.6875,146.1875,144.468704,145.156204,103.455147,5907200
5/18/2000,145.625,146.3125,143.375,143.375,102.185661,4325600
5/19/2000,142.5625,143.234299,140.406204,141.125,100.582008,6518400
5/22/2000,141.25,141.468704,137,140.0625,99.82476,10839400
5/23/2000,140.4375,140.8125,137.5625,138,98.35479,7979200
5/24/2000,138,140.6875,136.5,140.25,99.958397,11081500
5/25/2000,140.6875,141.8125,137.718704,137.843704,98.243378,8278900
5/26/2000,138.8125,139.6875,137.328094,138,98.35479,4814000
5/30/2000,140,142.9375,139.468704,142.5,101.561958,5362700
5/31/2000,142.5625,144,142.093704,142.8125,101.784706,6056500
6/1/2000,143.6875,145.4375,143,145.3125,103.566536,8961600
6/2/2000,148.9375,149.093704,147.484299,147.843704,105.370544,8962200
6/5/2000,147.468704,148.218704,146.875,147.125,104.858345,6998100
6/6/2000,146.625,147.781204,145.906204,146.468704,104.390579,4858900
6/7/2000,146.625,148,146,147.484299,105.114403,4919500
6/8/2000,147.5,147.75,146.0625,146.906204,104.702354,5723100
6/9/2000,147.5,147.968704,145.625,146.593704,104.479637,3085300
6/12/2000,146.968704,146.968704,144.875,144.875,103.254723,3678900
6/13/2000,144.8125,147.75,144.625,147.593704,105.19236,6558700
6/14/2000,148.25,148.875,147.1875,147.843704,105.370544,6420500
6/15/2000,148.125,148.75,146.843704,148.156204,105.593239,5881200
6/16/2000,148.3125,148.3125,145.875,146.593704,104.725632,5567900
6/19/2000,146.468704,149.156204,146.25,148.468704,106.06514,5106900
6/20/2000,148.1875,148.875,147,147.9375,105.685661,6480000
6/21/2000,146.9375,148.4375,146.890594,147.875,105.641014,3115000
6/22/2000,147.5625,147.6875,145,145.625,104.033623,7490500
6/23/2000,145.8125,146.125,143.875,144.375,103.14061,4863300
6/26/2000,145.375,146.25,144.875,146.234299,104.468872,5201300
